Id  Länge
M01li	1000
M01re	1000
M02li	1000
M02re	1000
M03li	1000
M03re	1000
M04li	1000
M04re	1000
M05li	1000
M05re	1000
M06li	1000
M06re	1000
M07li	1000
M07re	1000
M08li	1000
M08re	1000
M09li	1000
M09re	1000
M10li	1000
M10re	1000
M11li	1000
M11re	1000
M12li	1000
M12re	1000
M13li	1000
M13re	1000
M01 1200
M02 800
M03 1400
M04 1000
M05 900
M06 1100
M07 800
M08 1300
M09 1500
